source_id,repo_owner,repo_name,github_url,file_path,license_spdx,usage_class,attribution_required,share_alike,noncommercial_only,stars,last_commit,retrieved_at,source_commit_sha,sha256
290,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-exaggerated-comparison.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,320461f3705aa8a5a0026c74e7494eb5e91022614c52a5fb6e0d035c95b5e8f4
291,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-exaggerated-complaint.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,1a4f2271a6c707f55840f6c3cabf7e852871ede68f31e23a40b4e559520423bb
292,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-exaggerated-compliment.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,351a013e808eb96570e2f5136208a5bf579ee382c2cd63ff6fe2928f3f3cb7e1
293,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-exclamatory-surprise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,fb50ed99323c6df0ccd96c832d48c1cd4cd03ad7e2631f6be60f49a9006e26f9
294,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-exclusive-revelation.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,2725eb5fc8014716ddaa8f618245a167183dfb4928a44d6bbbca9138e59c6e51
295,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-exclusivity-numbered-list.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,f8ed959254a2a3b4f156f11503c4e3a2b584521a4533cd69e56c48c2b4964f29
296,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-expectation-vs-reality.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,3d79e1c9c5e2942d3dd2c630903d1587d4b3a0f086d1d287bb990f868f96c8d2
297,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-false-accusation-misunderstanding.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,6f8dff32e237160eab914dc4bca522a2c5024ec895170064078a191865ae063f
298,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-false-expectation-setup.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,415dc4f36d5230c9eb7813c375fe46b0ad0ade4d24425ae857c121705a040201
299,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-false-expectation.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,435141f30c7f5fa78838051fc54cf0c1ab9dec66bd57057247034ac1906f1160
300,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-familiar-opening.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,ddc9ebadefaeabac4dd70dbd706d0384da4ab1a8dd231d43c219747409dc4be0
301,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-fear-based-prediction.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,ad23c9d520ab8e4be5c15abaa6a2173ad660d862679e1cd88e1dddea0ca02ee4
302,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-fear-of-consequence.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,8029504b5b177d5ad6975ce3cb526b195f7adee3d9abe29976c80d1f3ea393bc
303,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-forbidden-knowledge-insider-secret.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,90f43e3380c95bf99e10c3030217ab89abc0bdd4bacbf7dd81b96289186407f3
304,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-forbidden-mystery.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,52cdb7a6eed55e72ce2c6e9dbe97994e7d13af2ac865fc466e008b2680f7a8b0
305,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-future-shock-emotional-stake.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,589c01c501e61f6616c7b774f8251ec16576712d9e43bd5ae65be1401d4b0e02
306,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-historical-revelation-with-emotional-contrast.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,6a3f5641a2fa09ba81886363e249be34d6090297cfa1012d0e425062fa53a2d6
307,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-hyperbolic-claim.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,538d643c1c8b785b3eec1099c334f22d8f2b2ddf813abad2a8a0d917657c2881
308,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-hypothetical-question-emotional-contrast.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,23621bca1e7d488dedf9450e4f5c43dedbc83839b2dc94e33b2765be0e616613
309,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-hypothetical-question.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,fa5448230a71408d04e2105d7a913266aa6c6ebf8b32e8521d0378203bdbd9d3
310,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-hypothetical-scenario-with-immediate-stakes.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,22ae7b4e707ba8b4dfd60db84cf0cc83e2b74a91e1b992d3f74a1dabd8ce985a
311,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-hypothetical-scenario.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,48e9e47cf4105bdf8ba291b8021b664d884404519c594988af942c76df381dbf
312,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-hypothetical-what-if.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c119973d917a3003ac31700851573b77a3f558ced105e4d50ab07d5a534e95c6
313,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-identity-benefit.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,b57e1c06c0bcff7602867a8bb69acfa9777d644aeee713a7b3eb2e85e6f21b9e
314,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-identity-call-to-action.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,441c0e5d793c2d286c08983756008dfc36834b3fdd1578fc19e98289a84c7566
315,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-identity-reveal-underdog-origin.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,92e2ca19d91470c1a8bfd0679b30023c96a9fae67c8b843764c6e5778e468ad9
316,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-identity-shift-status-claim.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,16b450328a719a85e57c20fed0b05a3144b842c5b40c2214c0c44baf7b08e41b
317,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-identity-status-reveal.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,d5adfc5857aa8078c42bad8b2430f7cb6778818195ebba15c14393f4b6b6beb9
318,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-imaginary-scenario.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,4052c90cbe42daf38ffb531f16c9e68cb4ff9ffc59d1757dea923e573a37e961
319,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-immediate-action-call.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c7862f1402011c58290d231ede8bc4c285e49e3aa051b27622db4299aab2d241
320,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-immediate-conflict.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,eabcac49c9c6dd7add8b3acf5434616a61fd8800d74d67487a57da0570e4e48b
321,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-immediate-problem-solution.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,d55b21449e36d6c908377385263c5018db5105f09b322dfff0546d8014e1f1c7
322,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-immediate-tension-unexpected-role-reversal.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,885f6fcec4a0ec17cb037f98060247c634322b34adc34c9069dccd53707d129b
323,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-immediate-tension.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,fe18249ada434ee996015aea3f05d432c1a217b76330f4ad4dbde619109ec9e2
324,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-immediate-value-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,5296bb197f176b28609ccc8faf898235473b602a215de0324ff6d74211c5f83d
325,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-imminent-danger-visual-surprise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,060ba801ce7ec5763c032384f50cba7c7546ec59d2c3551abf46b4b250d0e745
326,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-impossible-choice.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,7cfb291668db2f879f3dd5cfe61991c9576d272aa4a89feed58432e61bc595f0
327,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-impossible-claim.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,9936f4f8f34e7ae7130a38d8ec5ad355d9c8f28b1f80a638e34dc2b3229017d5
328,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-instructional-asmr-like-sequence.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,848324cea5e526d9a3806a8b4b2e97f62bfc036532c14e68489ea614ee85ebc7
329,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-instructional-curiosity.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,d249b476001aac5f33c42da271d71a6dc7d487090d63462d72cfc5bbf6d9c928
330,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-interactive-choice-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,624b42b3bb379febf2274886864d9d85f9eb084dcba940206cd0ddb72be994b2
331,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-invitation-to-participate.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,1aa7e260b025d035fd9be855f2f01583f9ff9c37998802cce7039fc2c214fae9
332,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-list-based-curiosity-gap.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,18ab8a1769f782b33d0a2ab79885508ae3b6100dfe022181b7fa6bf082c88d07
333,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-list-based-promise-with-authority.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,8d2031f68c3bb023c61c77cc99631ffd5c52350e2ba083e7913d4a8da4060343
334,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-list-based-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,7d249faba84a979c90d7a33f3d2d01d689241973abe16530e70c527616781bf7
335,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-list-of-bold-proposals.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,6bf29bead954eaf31c3684eaaf240de8606a750e3ac40ee635d05ce9e584a1c9
336,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-lista-med-hemligheter.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,16c9ce6cbf5c4623f0ea922d613e4f1221e5f5f8a7c53cda5826a96c318f4a3e
337,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-listicle-with-contrarian-premise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,a3d54c98cd50a35ff3b5e8e4d76cbcc531a3d55531076112ca3cbe14a33f3a9b
338,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-listicle-with-urgency.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,54118343c8f349202c493e30d1f50a803a0385240eadbe85a2b07008e87ee3eb
339,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-metaphor-contrast-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,3c9c5d535535a474f15797b3adb76439b3466ee40a63bd6bda5409bb279e3446
340,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-metaphorical-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,9277c9635edfd5447b7ec123d0a076917a57c3e3226fcf1af14afc4592a8a5b0
341,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-minimalist-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,0b65b677c615ff06c86186092d40f903ab0f5b3d9400ef25b17816d1308552fc
342,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-miscalculation-near-own-goal.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,4ee6ddfb6048718d5686b1c2dd0d3abcd7150fca7e2517034f1f7904fefd8056
343,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-misdirection-curiosity-gap.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,a6b876897bb92d2ff05a70db40d78a231a98e3dd4543a61b914fb011c4dabb5d
344,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-misdirection-unexpected-reveal.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,8e2b0ae7ae8a1a2ca7c54d6ec19556ef335e5666385d2683862e7a54c497a77c
345,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-moral-contrast.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,4b544fb390273b6c81522c55ab22f145b03b289eeb6da6e4d26d3aec038f3505
346,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-moral-responsibility.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,ef96704a4d7b55e897a05920b981710506a0fc6bcfce5178b4c6db97e193624a
347,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-musical-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,a9526e67d6b1de193fa1a4e987ef775b771095d40d64033f8963cddf4d028d98
348,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mysterious-action.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,102a1756a903b91c35f7944ff26f2275bb8a13dddf5f2b27458afeef3fcb0e5a
349,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mysterious-arrival.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,72636f350343d09c77e307fac04eb921ff471be1f830040ff059931f21f3e47d
350,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mysterious-conditional-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,919c3ff7a906923684b7eed97de5e359f2316a72e883c4d53cc95db1268dc4c2
351,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mysterious-inheritance.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,5853e8be849cda526bd1293056f3e14b7de9dd570a22869df530b2490f99bd56
352,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mysterious-introduction-personal-benefit.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,34bf1a4c420f9def12692af4be4b4bbab80ab274b8b1ac0965f63260f62820e2
353,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mysterious-intrusion.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,a1cb739beb4035d491ae66a284334ef74d115d64024f14bd8cc224e559ec3236
354,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-cliffhanger.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,74c645c3dca2eda87426ee2882d783939f464f223df705a6fa3048b5f4cdd099
355,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-curiosity-gap.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,512648a574292cc420f517c2c5fe603135629c3aeb8496440a0b13aff57a0bdd
356,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-curiosity.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,63cd146147fda41e4c079b11252533fa198eb9c24b53151206995e1a12183f13
357,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-deception-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,e4a9f94355c6aeeb2bd6ae4d9b6ea9097525be05cb860b3cf170ccd91a695c27
358,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-forbidden-romance-setup.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,3066d50f76735682b0adcbcde62fe82d527e8d52a4a6f8c165cdbfe6dcaa4f10
359,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,2cbccde75908861468a38b65a102cf62122399e3f79e200bc9c5b75ac497e71a
